p p_est sigG sigG_est N ld varyH
0.005 0.0062 1e-05 1e-05 1000000 1 0
0.005 0.0050 1e-05 1e-05 1000000 1 0
0.005 0.0067 1e-05 1e-05 1000000 1 0
0.005 0.0039 1e-05 1e-05 1000000 1 0
0.005 0.0038 1e-05 1e-05 1000000 1 0
0.005 0.0034 1e-05 1e-05 1000000 1 0
0.005 0.0043 1e-05 1e-05 1000000 1 0
0.005 0.0042 1e-05 1e-05 1000000 1 0
0.005 0.0045 1e-05 1e-05 1000000 1 0
0.005 0.0033 1e-05 1e-05 1000000 1 0
0.005 0.0069 1e-05 1e-05 1000000 1 0
0.005 0.0049 1e-05 1e-05 1000000 1 0
0.005 0.0056 1e-05 1e-05 1000000 1 0
0.005 0.0059 1e-05 1e-05 1000000 1 0
0.005 0.0044 1e-05 1e-05 1000000 1 0
0.005 0.0060 1e-05 1e-05 1000000 1 0
0.005 0.0039 1e-05 1e-05 1000000 1 0
0.005 0.0063 1e-05 1e-05 1000000 1 0
0.005 0.0067 1e-05 1e-05 1000000 1 0
0.005 0.0043 1e-05 1e-05 1000000 1 0
0.005 0.0045 1e-05 1e-05 1000000 1 0
0.005 0.0091 1e-05 1e-05 1000000 1 0
0.005 0.0042 1e-05 1e-05 1000000 1 0
0.005 0.0058 1e-05 1e-05 1000000 1 0
0.005 0.0054 1e-05 1e-05 1000000 1 0
0.005 0.0056 1e-05 1e-05 1000000 1 0
0.005 0.0050 1e-05 1e-05 1000000 1 0
0.005 0.0043 1e-05 1e-05 1000000 1 0
0.005 0.0046 1e-05 1e-05 1000000 1 0
0.005 0.0055 1e-05 1e-05 1000000 1 0
0.005 0.0087 1e-05 1e-05 1000000 1 0
0.005 0.0039 1e-05 1e-05 1000000 1 0
0.005 0.0057 1e-05 1e-05 1000000 1 0
0.01 0.0088 1e-05 1e-05 1000000 1 0
0.01 0.0102 1e-05 1e-05 1000000 1 0
0.01 0.0073 1e-05 1e-05 1000000 1 0
0.01 0.0125 1e-05 1e-05 1000000 1 0
0.01 0.0102 1e-05 1e-05 1000000 1 0
0.01 0.0114 1e-05 1e-05 1000000 1 0
0.01 0.0068 1e-05 1e-05 1000000 1 0
0.01 0.0090 1e-05 1e-05 1000000 1 0
0.01 0.0099 1e-05 1e-05 1000000 1 0
0.01 0.0108 1e-05 1e-05 1000000 1 0
0.01 0.0074 1e-05 1e-05 1000000 1 0
0.01 0.0130 1e-05 1e-05 1000000 1 0
0.01 0.0093 1e-05 1e-05 1000000 1 0
0.01 0.0105 1e-05 1e-05 1000000 1 0
0.01 0.0110 1e-05 1e-05 1000000 1 0
0.01 0.0117 1e-05 1e-05 1000000 1 0
0.01 0.0109 1e-05 1e-05 1000000 1 0
0.01 0.0064 1e-05 1e-05 1000000 1 0
0.01 0.0077 1e-05 1e-05 1000000 1 0
0.01 0.0106 1e-05 1e-05 1000000 1 0
0.01 0.0071 1e-05 1e-05 1000000 1 0
0.01 0.0120 1e-05 1e-05 1000000 1 0
0.01 0.0113 1e-05 1e-05 1000000 1 0
0.01 0.0077 1e-05 1e-05 1000000 1 0
0.01 0.0097 1e-05 1e-05 1000000 1 0
0.01 0.0109 1e-05 1e-05 1000000 1 0
0.01 0.0113 1e-05 1e-05 1000000 1 0
0.01 0.0124 1e-05 1e-05 1000000 1 0
0.01 0.0109 1e-05 1e-05 1000000 1 0
0.01 0.0122 1e-05 1e-05 1000000 1 0
0.01 0.0055 1e-05 1e-05 1000000 1 0
0.01 0.0101 1e-05 1e-05 1000000 1 0
0.01 0.0107 1e-05 1e-05 1000000 1 0
0.01 0.0090 1e-05 1e-05 1000000 1 0
0.01 0.0122 1e-05 1e-05 1000000 1 0
0.01 0.0077 1e-05 1e-05 1000000 1 0
0.01 0.0133 1e-05 1e-05 1000000 1 0
0.01 0.0103 1e-05 1e-05 1000000 1 0
0.01 0.0122 1e-05 1e-05 1000000 1 0
0.01 0.0101 1e-05 1e-05 1000000 1 0
0.01 0.0081 1e-05 1e-05 1000000 1 0
0.01 0.0104 1e-05 1e-05 1000000 1 0
0.01 0.0114 1e-05 1e-05 1000000 1 0
0.01 0.0085 1e-05 1e-05 1000000 1 0
0.01 0.0069 1e-05 1e-05 1000000 1 0
0.01 0.0104 1e-05 1e-05 1000000 1 0
0.01 0.0107 1e-05 1e-05 1000000 1 0
0.01 0.0078 1e-05 1e-05 1000000 1 0
0.01 0.0073 1e-05 1e-05 1000000 1 0
0.01 0.0065 1e-05 1e-05 1000000 1 0
0.01 0.0137 1e-05 1e-05 1000000 1 0
0.01 0.0081 1e-05 1e-05 1000000 1 0
0.01 0.0115 1e-05 1e-05 1000000 1 0
0.01 0.0068 1e-05 1e-05 1000000 1 0
0.01 0.0103 1e-05 1e-05 1000000 1 0
0.01 0.0099 1e-05 1e-05 1000000 1 0
0.01 0.0075 1e-05 1e-05 1000000 1 0
0.01 0.0130 1e-05 1e-05 1000000 1 0
0.01 0.0096 1e-05 1e-05 1000000 1 0
0.01 0.0108 1e-05 1e-05 1000000 1 0
0.01 0.0090 1e-05 1e-05 1000000 1 0
0.01 0.0080 1e-05 1e-05 1000000 1 0
0.01 0.0085 1e-05 1e-05 1000000 1 0
0.01 0.0125 1e-05 1e-05 1000000 1 0
0.01 0.0132 1e-05 1e-05 1000000 1 0
0.01 0.0072 1e-05 1e-05 1000000 1 0
0.01 0.0110 1e-05 1e-05 1000000 1 0
0.01 0.0124 1e-05 1e-05 1000000 1 0
0.01 0.0096 1e-05 1e-05 1000000 1 0
0.01 0.0104 1e-05 1e-05 1000000 1 0
0.01 0.0086 1e-05 1e-05 1000000 1 0
0.01 0.0103 1e-05 1e-05 1000000 1 0
0.01 0.0097 1e-05 1e-05 1000000 1 0
0.01 0.0078 1e-05 1e-05 1000000 1 0
0.01 0.0081 1e-05 1e-05 1000000 1 0
0.01 0.0092 1e-05 1e-05 1000000 1 0
0.01 0.0090 1e-05 1e-05 1000000 1 0
0.01 0.0138 1e-05 1e-05 1000000 1 0
0.01 0.0093 1e-05 1e-05 1000000 1 0
0.01 0.0103 1e-05 1e-05 1000000 1 0
0.01 0.0108 1e-05 1e-05 1000000 1 0
0.01 0.0102 1e-05 1e-05 1000000 1 0
0.01 0.0101 1e-05 1e-05 1000000 1 0
0.01 0.0097 1e-05 1e-05 1000000 1 0
0.01 0.0123 1e-05 1e-05 1000000 1 0
0.01 0.0094 1e-05 1e-05 1000000 1 0
0.01 0.0089 1e-05 1e-05 1000000 1 0
0.01 0.0095 1e-05 1e-05 1000000 1 0
0.01 0.0135 1e-05 1e-05 1000000 1 0
0.01 0.0117 1e-05 1e-05 1000000 1 0
0.01 0.0123 1e-05 1e-05 1000000 1 0
0.01 0.0110 1e-05 1e-05 1000000 1 0
0.01 0.0082 1e-05 1e-05 1000000 1 0
0.01 0.0094 1e-05 1e-05 1000000 1 0
0.01 0.0084 1e-05 1e-05 1000000 1 0
0.01 0.0098 1e-05 1e-05 1000000 1 0
0.01 0.0099 1e-05 1e-05 1000000 1 0
0.01 0.0131 1e-05 1e-05 1000000 1 0
0.01 0.0084 1e-05 1e-05 1000000 1 0
0.01 0.0137 1e-05 1e-05 1000000 1 0
0.05 0.0474 1e-05 1e-05 1000000 1 0
0.05 0.0594 1e-05 1e-05 1000000 1 0
0.05 0.0474 1e-05 1e-05 1000000 1 0
0.05 0.0560 1e-05 1e-05 1000000 1 0
0.05 0.0543 1e-05 1e-05 1000000 1 0
0.05 0.0550 1e-05 1e-05 1000000 1 0
0.05 0.0464 1e-05 1e-05 1000000 1 0
0.05 0.0497 1e-05 1e-05 1000000 1 0
0.05 0.0427 1e-05 1e-05 1000000 1 0
0.05 0.0521 1e-05 1e-05 1000000 1 0
0.05 0.0469 1e-05 1e-05 1000000 1 0
0.05 0.0513 1e-05 1e-05 1000000 1 0
0.05 0.0423 1e-05 1e-05 1000000 1 0
0.05 0.0432 1e-05 1e-05 1000000 1 0
0.05 0.0525 1e-05 1e-05 1000000 1 0
0.05 0.0526 1e-05 1e-05 1000000 1 0
0.05 0.0510 1e-05 1e-05 1000000 1 0
0.05 0.0442 1e-05 1e-05 1000000 1 0
0.05 0.0518 1e-05 1e-05 1000000 1 0
0.05 0.0510 1e-05 1e-05 1000000 1 0
0.05 0.0462 1e-05 1e-05 1000000 1 0
0.05 0.0530 1e-05 1e-05 1000000 1 0
0.05 0.0589 1e-05 1e-05 1000000 1 0
0.05 0.0545 1e-05 1e-05 1000000 1 0
0.05 0.0499 1e-05 1e-05 1000000 1 0
0.05 0.0508 1e-05 1e-05 1000000 1 0
0.05 0.0517 1e-05 1e-05 1000000 1 0
0.05 0.0549 1e-05 1e-05 1000000 1 0
0.05 0.0486 1e-05 1e-05 1000000 1 0
0.05 0.0532 1e-05 1e-05 1000000 1 0
0.05 0.0485 1e-05 1e-05 1000000 1 0
0.05 0.0528 1e-05 1e-05 1000000 1 0
0.05 0.0477 1e-05 1e-05 1000000 1 0
0.05 0.0495 1e-05 1e-05 1000000 1 0
0.05 0.0562 1e-05 1e-05 1000000 1 0
0.05 0.0510 1e-05 1e-05 1000000 1 0
0.05 0.0585 1e-05 1e-05 1000000 1 0
0.05 0.0525 1e-05 1e-05 1000000 1 0
0.05 0.0529 1e-05 1e-05 1000000 1 0
0.05 0.0572 1e-05 1e-05 1000000 1 0
0.05 0.0472 1e-05 1e-05 1000000 1 0
0.05 0.0470 1e-05 1e-05 1000000 1 0
0.05 0.0537 1e-05 1e-05 1000000 1 0
0.05 0.0501 1e-05 1e-05 1000000 1 0
0.05 0.0454 1e-05 1e-05 1000000 1 0
0.05 0.0430 1e-05 1e-05 1000000 1 0
0.05 0.0540 1e-05 1e-05 1000000 1 0
0.05 0.0494 1e-05 1e-05 1000000 1 0
0.05 0.0468 1e-05 1e-05 1000000 1 0
0.05 0.0462 1e-05 1e-05 1000000 1 0
0.05 0.0552 1e-05 1e-05 1000000 1 0
0.05 0.0485 1e-05 1e-05 1000000 1 0
0.05 0.0551 1e-05 1e-05 1000000 1 0
0.05 0.0487 1e-05 1e-05 1000000 1 0
0.05 0.0500 1e-05 1e-05 1000000 1 0
0.05 0.0446 1e-05 1e-05 1000000 1 0
0.05 0.0507 1e-05 1e-05 1000000 1 0
0.05 0.0499 1e-05 1e-05 1000000 1 0
0.05 0.0471 1e-05 1e-05 1000000 1 0
0.05 0.0501 1e-05 1e-05 1000000 1 0
0.05 0.0451 1e-05 1e-05 1000000 1 0
0.05 0.0488 1e-05 1e-05 1000000 1 0
0.05 0.0481 1e-05 1e-05 1000000 1 0
0.05 0.0447 1e-05 1e-05 1000000 1 0
0.05 0.0564 1e-05 1e-05 1000000 1 0
0.05 0.0509 1e-05 1e-05 1000000 1 0
0.05 0.0526 1e-05 1e-05 1000000 1 0
0.05 0.0505 1e-05 1e-05 1000000 1 0
0.05 0.0549 1e-05 1e-05 1000000 1 0
0.05 0.0490 1e-05 1e-05 1000000 1 0
0.05 0.0516 1e-05 1e-05 1000000 1 0
0.05 0.0517 1e-05 1e-05 1000000 1 0
0.05 0.0478 1e-05 1e-05 1000000 1 0
0.05 0.0511 1e-05 1e-05 1000000 1 0
0.05 0.0460 1e-05 1e-05 1000000 1 0
0.05 0.0457 1e-05 1e-05 1000000 1 0
0.05 0.0523 1e-05 1e-05 1000000 1 0
0.05 0.0543 1e-05 1e-05 1000000 1 0
0.05 0.0535 1e-05 1e-05 1000000 1 0
0.05 0.0506 1e-05 1e-05 1000000 1 0
0.05 0.0454 1e-05 1e-05 1000000 1 0
0.05 0.0420 1e-05 1e-05 1000000 1 0
0.05 0.0475 1e-05 1e-05 1000000 1 0
0.05 0.0510 1e-05 1e-05 1000000 1 0
0.05 0.0497 1e-05 1e-05 1000000 1 0
0.05 0.0466 1e-05 1e-05 1000000 1 0
0.05 0.0425 1e-05 1e-05 1000000 1 0
0.05 0.0479 1e-05 1e-05 1000000 1 0
0.05 0.0529 1e-05 1e-05 1000000 1 0
0.05 0.0544 1e-05 1e-05 1000000 1 0
0.05 0.0591 1e-05 1e-05 1000000 1 0
0.05 0.0497 1e-05 1e-05 1000000 1 0
0.05 0.0472 1e-05 1e-05 1000000 1 0
0.05 0.0499 1e-05 1e-05 1000000 1 0
0.05 0.0463 1e-05 1e-05 1000000 1 0
0.05 0.0495 1e-05 1e-05 1000000 1 0
0.05 0.0504 1e-05 1e-05 1000000 1 0
0.05 0.0504 1e-05 1e-05 1000000 1 0
0.05 0.0487 1e-05 1e-05 1000000 1 0
0.05 0.0555 1e-05 1e-05 1000000 1 0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
